Kategoria,Komuna,Qendra_e_votimit,Vendvotimi,Partia111,Partia112,Partia113,Partia114,Partia115,Partia116,Partia117,Partia118,Partia119,Partia120,Partia121,Partia122,Partia123,Partia124,Partia125,Partia126,Partia127,Partia128,Partia129,Partia130,Partia131,Partia132,Partia133,Partia134,Partia135,Partia136,Partia137,Partia138
Rregullt,Kaçanik,0702,0702/05,2,0,1,0,0,0,1,319,1,0,0,0,0,91,0,0,0,0,17,1,43,0,0,0,0,0,12,0
Rregullt,Kaçanik,0702,0702/06,0,0,0,0,0,0,0,187,0,0,0,0,0,44,0,0,0,0,4,0,44,0,0,0,0,0,9,0
Rregullt,Kaçanik,0703,0703/01,0,0,0,0,0,0,0,213,0,0,0,0,0,46,0,0,0,0,3,0,97,0,0,0,0,0,4,0
Rregullt,Kaçanik,0703,0703/02,0,0,1,0,0,0,0,162,0,0,0,0,0,72,0,0,0,0,2,0,134,0,0,0,0,0,8,2
Rregullt,Kaçanik,0704,0704/01,1,0,0,0,0,0,0,126,0,0,0,0,1,12,0,0,0,1,8,0,146,1,0,0,0,0,1,0
Rregullt,Kaçanik,0704,0704/02,0,0,1,0,0,0,0,149,0,0,0,0,1,19,0,0,0,0,5,0,143,0,0,0,0,0,2,0
Rregullt,Kaçanik,0705,0705/01,0,0,0,0,0,0,0,206,1,0,0,0,0,48,1,0,0,0,7,1,120,0,0,0,0,0,11,0
Rregullt,Kaçanik,0705,0705/02,0,0,1,0,0,0,0,202,0,0,0,0,1,57,0,0,0,0,8,0,210,0,0,0,0,0,16,0
Rregullt,Kaçanik,0705,0705/03,0,0,1,0,0,0,0,185,0,0,0,0,1,17,1,1,0,0,6,1,219,1,0,0,0,0,10,0
Rregullt,Kaçanik,0706,0706/01,1,0,0,0,0,0,0,185,0,0,0,0,1,38,0,0,0,0,0,0,85,0,0,0,0,0,1,0
Rregullt,Kaçanik,0706,0706/02,0,0,0,0,0,0,0,167,0,0,0,0,0,7,0,0,0,0,1,0,81,1,0,0,0,0,6,0
Rregullt,Kaçanik,0707,0707/01,0,0,1,0,0,0,0,146,0,0,0,0,0,19,0,0,0,0,6,0,191,0,0,0,0,0,21,1
Rregullt,Kaçanik,0707,0707/02,0,0,1,0,0,0,0,216,0,0,0,0,0,20,0,0,0,0,8,1,110,0,0,0,0,0,32,1
Rregullt,Kaçanik,0708,0708/01,0,0,1,0,0,0,0,177,0,0,0,0,0,18,0,0,0,0,9,1,170,0,0,0,0,0,6,0
Rregullt,Kaçanik,0708,0708/02,1,0,0,0,0,0,1,192,1,0,0,0,0,10,1,0,0,0,8,1,140,0,0,0,0,0,3,0
Rregullt,Kaçanik,0708,0708/03,0,0,1,0,0,0,0,168,0,0,0,0,0,17,0,0,0,0,14,0,144,0,0,0,0,0,12,0
Rregullt,Kaçanik,0708,0708/04,1,0,0,0,0,0,1,176,0,0,0,0,0,4,0,0,0,0,12,0,180,0,0,0,0,0,2,0
Rregullt,Kaçanik,0709,0709/01,0,0,0,0,0,0,0,175,1,0,0,0,0,32,0,0,0,0,1,0,148,0,0,0,0,0,0,0
Rregullt,Kaçanik,0709,0709/02,1,0,1,0,0,0,0,178,0,0,0,0,0,23,0,0,0,0,2,0,194,0,0,0,0,0,11,0
Rregullt,Kaçanik,0709,0709/03,1,0,1,0,0,0,0,114,1,0,0,0,0,17,1,0,0,0,5,0,175,0,0,0,0,0,3,1
Rregullt,Kaçanik,0710,0710/01,2,0,1,0,0,0,0,168,0,0,0,0,0,15,1,0,0,0,4,1,234,0,0,1,0,0,4,1
Rregullt,Kaçanik,0711,0711/01,1,0,0,0,0,0,0,226,1,0,0,0,0,19,0,0,0,0,2,1,142,0,0,0,1,0,14,0
Rregullt,Kaçanik,0712,0712/01,0,0,0,0,0,0,0,100,0,0,0,0,0,13,2,0,0,0,0,1,39,0,0,0,0,0,68,1
Rregullt,Kaçanik,0713,0713/01,0,0,0,0,0,0,0,181,0,0,0,0,0,32,0,0,0,0,4,1,101,0,0,0,0,0,9,0
Rregullt,Kaçanik,0714,0714/01,1,0,0,0,0,0,0,224,0,0,0,0,2,23,1,0,0,0,0,0,137,0,0,0,1,0,12,0
Rregullt,Kaçanik,0714,0714/02,0,0,0,0,0,0,0,177,0,0,0,0,0,33,1,0,0,0,1,0,176,0,0,0,0,0,0,0
Rregullt,Kaçanik,0715,0715/01,1,0,0,0,0,0,0,245,0,0,0,0,0,21,0,0,0,0,6,0,95,0,0,0,1,0,4,0
Rregullt,Kaçanik,0715,0715/02,1,0,0,0,0,0,0,212,0,0,0,0,0,30,0,0,0,0,2,1,91,0,0,0,0,0,4,0
Rregullt,Kaçanik,0715,0715/03,1,0,0,0,0,0,0,212,0,0,0,0,0,39,0,0,0,0,7,0,77,0,0,0,0,1,1,0
Rregullt,Kaçanik,0716,0716/01,1,0,1,0,0,0,0,34,0,0,0,0,0,3,0,0,0,0,2,0,63,0,0,0,0,0,5,0
Rregullt,Kaçanik,0717,0717/01,0,0,0,0,0,0,0,77,0,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,10,0
Rregullt,Kaçanik,0718,0718/01,0,0,0,0,0,0,1,84,1,0,0,0,1,7,0,0,0,0,5,0,114,0,0,0,0,1,2,0
Rregullt,Kaçanik,0719,0719/01,0,0,0,0,0,0,0,54,0,0,0,0,0,2,0,0,0,0,1,0,46,0,0,0,0,0,3,0
Rregullt,Kaçanik,0720,0720/01,1,0,0,0,0,0,0,149,0,0,0,0,0,5,0,0,0,0,2,0,124,0,0,0,0,0,2,0
Rregullt,Kaçanik,0720,0720/02,0,0,0,0,0,0,0,151,0,0,0,0,0,33,0,0,0,0,1,0,169,0,0,0,0,0,20,0
Rregullt,Kaçanik,0721,0721/01,1,0,0,0,0,0,0,143,0,0,0,0,0,24,0,0,0,0,2,0,228,0,0,0,0,0,33,0
Rregullt,Kaçanik,0721,0721/02,0,0,0,0,0,0,0,209,0,0,0,0,0,15,0,0,0,0,9,0,183,0,0,0,0,0,21,0
Rregullt,Klinë,0801,0801/01,3,2,0,0,5,0,0,93,0,0,0,0,0,33,0,0,0,0,3,1,114,1,0,0,0,1,73,1
Rregullt,Klinë,0801,0801/02,4,1,0,0,6,0,0,64,0,0,0,0,0,76,0,0,0,0,3,0,76,0,0,0,0,0,65,1
Rregullt,Klinë,0801,0801/03,2,1,0,0,1,0,0,96,0,0,0,0,0,85,1,0,0,0,5,0,50,0,0,0,0,0,82,0
Rregullt,Klinë,0801,0801/04,2,0,0,0,4,0,0,94,0,0,0,0,1,53,0,0,1,0,2,0,92,0,0,0,0,0,96,2
Rregullt,Klinë,0801,0801/05,0,1,0,0,1,0,1,59,0,0,0,0,0,66,1,0,0,0,2,0,82,0,0,0,0,0,56,1
Rregullt,Klinë,0801,0801/06,8,4,0,0,19,0,0,59,0,0,0,0,0,45,1,0,0,0,2,0,114,0,0,0,0,0,52,1
Rregullt,Klinë,0801,0801/07,3,0,0,0,1,0,0,67,0,0,0,0,0,68,0,0,0,0,0,0,71,0,0,0,0,0,68,0
Rregullt,Klinë,0801,0801/08,3,2,0,1,5,0,2,91,0,0,0,0,1,49,0,0,0,1,3,0,64,1,0,0,0,0,68,1
Rregullt,Klinë,0801,0801/09,2,3,2,0,0,0,1,80,0,1,0,0,0,107,1,0,0,1,6,0,51,0,0,0,0,0,75,1
Rregullt,Klinë,0801,0801/10,6,5,0,0,17,0,0,50,0,0,0,0,0,58,0,0,0,0,0,0,56,0,0,0,0,0,70,0
Rregullt,Klinë,0801,0801/11,2,5,0,0,2,0,0,50,0,0,0,0,0,32,0,0,1,0,3,0,87,0,0,0,0,1,53,1
Rregullt,Klinë,0802,0802/01,3,0,1,0,2,0,0,88,0,0,0,0,0,66,0,0,0,0,3,0,112,1,0,0,0,1,92,0
Rregullt,Klinë,0802,0802/02,3,0,0,0,4,0,0,83,2,0,0,0,0,65,0,0,0,0,3,0,138,1,0,0,0,0,50,0
Rregullt,Klinë,0802,0802/03,15,1,0,0,3,0,0,70,0,0,1,0,1,42,0,0,0,0,3,0,94,0,0,0,0,0,61,0
Rregullt,Klinë,0802,0802/04,1,2,0,0,9,0,0,84,0,0,0,0,0,53,0,0,0,0,7,1,88,0,0,0,0,0,66,1
Rregullt,Klinë,0803,0803/01,1,0,0,0,0,0,0,99,0,0,0,0,0,66,0,0,0,0,6,1,39,0,0,0,0,0,53,0
Rregullt,Klinë,0803,0803/02,0,0,0,0,0,0,0,117,1,0,0,0,1,89,1,0,0,0,5,1,55,0,0,0,0,0,61,0
Rregullt,Klinë,0803,0803/03,0,0,1,0,0,0,0,123,0,0,0,0,0,77,1,0,0,0,5,0,55,0,0,1,0,0,35,0
Rregullt,Klinë,0804,0804/01,0,1,0,0,0,1,0,39,0,0,0,0,0,59,0,0,0,0,0,0,17,0,0,0,1,0,102,0
Rregullt,Klinë,0804,0804/02,1,1,0,0,1,0,0,51,0,0,0,0,0,63,1,0,0,0,0,0,19,7,1,0,0,0,91,0
Rregullt,Klinë,0804,0804/03,0,1,0,0,3,0,0,38,0,0,0,0,0,53,0,0,0,1,0,0,55,9,2,0,0,0,132,0
Rregullt,Klinë,0805,0805/01,0,0,2,0,0,0,0,55,0,0,0,0,0,43,0,0,0,1,0,1,92,0,0,0,1,0,37,0
Rregullt,Klinë,0805,0805/02,0,0,2,0,0,0,0,78,0,0,0,0,0,44,0,0,0,0,2,0,152,0,0,0,0,0,54,0
Rregullt,Klinë,0805,0805/03,0,0,0,0,0,0,0,62,0,0,0,0,0,57,0,0,0,0,2,0,114,0,0,0,0,0,62,0
Rregullt,Klinë,0806,0806/01,6,9,0,0,1,0,0,38,0,0,0,0,0,50,0,0,0,0,1,0,15,0,0,0,0,0,71,1
Rregullt,Klinë,0806,0806/02,11,0,1,0,0,0,2,26,0,0,0,0,0,43,0,0,0,0,0,0,11,0,0,0,1,0,27,0
Rregullt,Klinë,0806,0806/03,3,2,0,0,0,0,0,41,0,0,0,0,0,54,0,0,1,0,0,0,24,0,0,0,0,0,64,0
Rregullt,Klinë,0806,0806/04,18,3,0,1,4,0,0,15,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,60,0
Rregullt,Klinë,0807,0807/01,5,0,0,0,0,0,0,86,0,0,0,0,0,10,1,0,1,0,9,1,101,0,0,0,0,0,44,0
Rregullt,Klinë,0807,0807/02,0,0,0,0,0,0,0,63,0,0,1,1,0,28,0,0,0,0,2,2,161,0,0,1,3,0,34,0
Rregullt,Klinë,0807,0807/03,0,0,1,0,0,0,2,91,0,0,0,0,0,61,1,0,0,0,1,0,132,1,0,0,0,0,78,0
Rregullt,Klinë,0807,0807/04,2,0,0,0,0,0,0,70,0,0,0,0,0,28,0,0,0,0,1,0,85,0,0,0,0,0,22,0
Rregullt,Klinë,0808,0808/01,0,0,0,1,0,0,3,75,0,0,0,0,0,26,0,0,0,0,11,1,190,0,0,0,0,0,72,0
Rregullt,Klinë,0808,0808/02,0,0,1,0,0,0,1,109,0,0,0,0,0,57,0,0,0,0,14,1,160,0,0,0,0,0,97,0
Rregullt,Klinë,0808,0808/03,0,0,1,0,0,0,1,102,1,0,0,0,0,34,0,0,0,0,15,0,134,0,0,0,0,1,51,2
Rregullt,Klinë,0809,0809/01,0,0,0,0,0,0,0,59,1,0,0,0,0,18,0,0,0,0,2,0,36,0,0,0,0,1,106,1
Rregullt,Klinë,0809,0809/02,0,0,0,1,5,0,0,60,0,0,0,0,0,45,0,0,0,0,1,0,60,0,0,0,0,0,62,0
Rregullt,Klinë,0809,0809/03,1,0,0,0,0,0,0,58,0,0,0,0,0,39,0,0,0,0,0,0,30,0,0,0,0,0,106,0
Rregullt,Klinë,0810,0810/01,0,0,0,0,0,0,0,100,0,0,0,0,0,18,0,0,0,0,6,0,46,0,0,1,0,0,79,1
Rregullt,Klinë,0810,0810/02,1,0,0,0,0,0,0,97,1,0,0,0,0,47,0,0,0,0,10,0,35,0,0,0,0,0,86,2
Rregullt,Klinë,0811,0811/01,0,0,0,0,0,0,0,75,0,0,0,0,0,65,0,0,0,0,2,0,57,0,0,0,0,0,84,0
Rregullt,Klinë,0811,0811/02,7,0,0,0,0,0,0,56,0,0,0,0,0,38,0,0,0,0,1,0,87,0,0,1,0,1,71,0
Rregullt,Klinë,0811,0811/03,3,1,0,0,1,0,0,63,0,0,0,0,0,53,0,0,0,0,1,0,14,0,0,0,0,0,62,0
Rregullt,Klinë,0812,0812/01,0,0,0,0,0,0,0,53,0,0,0,0,0,56,1,0,0,0,7,1,128,0,0,0,0,0,37,0
Rregullt,Klinë,0812,0812/02,2,0,1,0,0,0,0,107,0,0,1,0,0,39,1,0,0,0,7,0,109,0,0,0,0,0,64,0
Rregullt,Klinë,0813,0813/01,0,8,0,0,0,0,0,59,0,0,0,0,0,31,0,0,0,0,2,1,40,0,0,0,0,0,84,0
Rregullt,Klinë,0813,0813/02,3,4,0,0,4,0,0,62,0,0,0,0,0,18,0,0,0,0,1,0,46,0,0,0,0,1,41,1
Rregullt,Klinë,0813,0813/03,2,9,0,0,0,0,0,67,0,0,0,0,0,27,0,0,0,0,0,0,41,0,0,0,0,0,55,0
Rregullt,Klinë,0814,0814/01,0,0,0,0,2,0,0,67,0,0,0,0,0,20,0,0,0,0,1,1,65,0,0,0,0,1,67,0
Rregullt,Klinë,0814,0814/02,14,2,1,0,7,0,0,41,0,0,0,0,0,13,0,0,0,0,1,0,43,0,0,0,0,1,53,0
Rregullt,Klinë,0814,0814/03,36,2,0,1,6,0,0,43,0,0,0,0,0,9,0,0,0,0,1,0,71,0,0,0,0,0,19,0
Rregullt,Klinë,0815,0815/01,1,0,1,0,0,0,0,52,0,0,0,0,0,40,1,0,0,0,1,0,99,0,0,0,0,0,55,0
Rregullt,Klinë,0815,0815/02,1,0,1,0,0,0,0,61,0,0,0,0,1,65,0,0,0,1,3,1,100,0,0,0,0,0,28,0
Rregullt,Klinë,0816,0816/01,0,0,0,0,0,0,0,113,0,0,0,0,0,29,0,0,0,0,3,0,51,0,0,0,0,1,59,0
Rregullt,Klinë,0816,0816/02,0,8,1,0,0,0,7,80,1,0,0,0,1,50,0,0,0,0,2,0,57,0,0,0,0,0,32,0
Rregullt,Klinë,0817,0817/01,0,0,0,0,0,0,2,71,0,0,0,0,0,26,0,0,0,0,0,0,78,0,0,0,0,0,86,0
Rregullt,Klinë,0817,0817/02,0,0,0,0,0,0,0,20,0,0,0,0,0,25,0,0,0,0,1,0,47,0,0,0,0,0,82,0
Rregullt,Klinë,0818,0818/01,1,0,2,0,0,0,0,99,0,0,0,0,0,20,1,0,0,0,9,0,158,0,0,0,0,0,56,1
Rregullt,Klinë,0819,0819/01,0,55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
Rregullt,Klinë,0820,0820/01,10,7,0,0,3,0,0,34,0,0,0,0,0,49,0,0,0,0,0,0,16,3,0,0,0,0,53,0
Rregullt,Klinë,0820,0820/02,13,6,0,0,12,0,0,29,0,0,0,0,0,27,0,0,0,0,0,0,8,0,0,0,0,0,33,0
Rregullt,Klinë,0821,0821/01,0,0,1,0,0,0,0,103,0,0,0,0,0,51,0,0,0,0,4,3,111,0,1,0,1,0,48,0
Rregullt,Fushë_Kosovë,0901,0901/01,5,0,0,2,13,0,0,125,0,0,0,0,27,44,8,0,0,0,6,0,68,3,0,0,0,0,12,0
Rregullt,Fushë_Kosovë,0901,0901/02,15,1,1,0,15,1,1,126,0,0,0,0,20,45,2,0,1,0,5,0,49,0,0,0,0,0,7,0
Rregullt,Fushë_Kosovë,0901,0901/03,8,0,0,2,42,0,0,144,0,0,0,0,26,56,11,0,0,0,10,0,50,0,0,0,0,0,5,0
Rregullt,Fushë_Kosovë,0901,0901/04,10,0,0,4,34,2,0,143,0,0,1,0,12,76,4,0,0,0,14,0,76,0,0,0,0,0,11,1
Rregullt,Fushë_Kosovë,0901,0901/05,3,0,0,0,7,0,0,142,0,0,0,0,10,50,3,0,0,0,14,1,85,4,0,0,1,0,5,0
Rregullt,Fushë_Kosovë,0901,0901/06,6,1,1,0,32,0,3,136,0,0,0,0,22,72,17,0,0,0,10,0,74,0,0,0,0,2,15,0
Rregullt,Fushë_Kosovë,0901,0901/07,2,4,0,1,38,0,2,211,1,0,0,0,15,78,8,0,0,0,6,1,77,1,0,0,0,0,7,0
Rregullt,Fushë_Kosovë,0901,0901/08,3,0,0,0,22,1,0,164,0,0,0,0,11,73,7,0,0,0,18,0,78,0,0,0,0,0,5,3
Rregullt,Fushë_Kosovë,0901,0901/09,0,1,0,0,28,0,0,162,0,0,0,0,13,86,6,0,0,0,25,0,47,0,0,0,0,1,11,0
Rregullt,Fushë_Kosovë,0901,0901/10,1,2,0,1,29,1,0,183,0,0,0,0,12,48,11,0,0,0,20,0,76,0,0,0,0,0,15,0
Rregullt,Fushë_Kosovë,0901,0901/11,2,1,0,0,41,1,1,174,0,0,0,0,7,79,5,0,0,0,10,0,69,2,0,0,0,0,8,1
Rregullt,Fushë_Kosovë,0901,0901/12,1,0,0,0,12,0,0,201,0,0,0,0,4,69,12,0,0,0,11,2,71,0,1,0,0,0,14,0
Rregullt,Fushë_Kosovë,0901,0901/13,9,0,0,0,17,0,0,171,0,0,0,0,10,67,7,0,0,0,8,0,84,0,0,0,0,0,4,0
Rregullt,Fushë_Kosovë,0901,0901/14,7,6,0,0,11,0,0,179,0,0,0,0,18,71,6,0,0,0,7,0,69,0,0,0,0,0,19,0
Rregullt,Fushë_Kosovë,0902,0902/01,0,0,0,0,0,0,0,172,0,0,0,0,7,58,1,0,0,0,10,0,145,1,0,0,0,1,8,2
Rregullt,Fushë_Kosovë,0902,0902/02,1,1,0,0,1,0,0,176,0,0,0,0,12,90,6,0,0,0,11,1,148,0,0,0,0,0,26,1
Rregullt,Fushë_Kosovë,0902,0902/03,0,0,1,0,4,0,0,202,0,0,0,0,1,98,0,0,1,0,10,0,198,0,0,0,1,1,21,1
Rregullt,Fushë_Kosovë,0902,0902/04,1,0,1,1,4,0,0,209,1,0,0,0,0,71,5,0,0,0,27,0,151,1,0,0,0,0,18,0
Rregullt,Fushë_Kosovë,0902,0902/05,0,0,0,0,4,0,0,189,0,0,0,0,0,59,2,0,4,0,9,0,110,0,0,0,0,1,23,0
Rregullt,Fushë_Kosovë,0902,0902/06,2,0,0,1,11,0,0,204,0,0,0,0,3,79,6,0,0,0,14,0,98,0,0,0,1,0,13,0
Rregullt,Fushë_Kosovë,0902,0902/07,16,0,0,2,5,0,0,182,1,0,0,0,6,57,2,0,0,0,8,0,101,0,0,0,0,0,26,0
Rregullt,Fushë_Kosovë,0902,0902/08,7,0,1,0,12,0,0,187,0,0,0,0,3,80,2,0,0,0,28,1,111,0,0,1,0,0,4,0
Rregullt,Fushë_Kosovë,0902,0902/09,7,0,0,1,12,0,0,216,1,0,3,0,11,69,2,0,1,0,13,0,98,0,0,3,0,0,10,0
Rregullt,Fushë_Kosovë,0902,0902/10,2,0,0,0,1,0,0,172,0,0,0,0,3,43,5,0,0,0,14,0,104,1,0,0,0,0,17,2
Rregullt,Fushë_Kosovë,0902,0902/11,6,2,0,0,12,0,0,241,0,0,0,0,10,82,1,0,0,0,12,1,111,0,0,0,0,0,10,0
Rregullt,Fushë_Kosovë,0902,0902/12,3,2,1,0,16,0,0,179,0,0,0,0,5,51,1,0,0,0,19,0,107,0,0,1,0,1,15,1
Rregullt,Fushë_Kosovë,0902,0902/13,1,1,0,0,7,0,0,195,0,1,0,0,3,51,2,0,1,0,17,0,117,0,0,0,1,0,38,0
Rregullt,Fushë_Kosovë,0903,0903/01,4,0,0,0,18,0,0,154,0,0,0,0,14,27,13,0,0,0,7,0,72,0,0,1,0,0,5,0
Rregullt,Fushë_Kosovë,0903,0903/02,2,1,0,0,12,0,0,149,0,0,0,0,12,45,5,0,1,0,11,0,96,0,0,0,0,0,13,1
Rregullt,Fushë_Kosovë,0903,0903/03,4,1,0,0,3,0,0,135,1,0,0,0,10,33,5,0,0,0,8,0,63,0,0,0,0,0,5,0
Rregullt,Fushë_Kosovë,0904,0904/01,1,0,1,0,0,0,0,252,0,0,0,0,0,80,0,0,0,0,12,0,22,0,0,0,0,0,2,0
Rregullt,Fushë_Kosovë,0904,0904/02,0,0,0,0,0,0,0,327,1,0,0,0,0,91,0,0,0,0,14,0,75,0,0,0,0,0,5,0
Rregullt,Fushë_Kosovë,0904,0904/03,0,0,2,0,0,0,0,290,1,0,0,0,0,51,0,0,0,0,6,0,54,0,0,0,0,0,2,0
Rregullt,Fushë_Kosovë,0904,0904/04,0,0,0,0,0,0,0,363,0,0,0,0,0,108,0,0,0,0,14,0,49,0,0,0,0,0,7,0
Rregullt,Fushë_Kosovë,0905,0905/01,1,0,1,0,0,0,0,217,0,0,0,0,0,146,0,0,0,0,8,0,76,0,0,0,0,0,8,0
Rregullt,Fushë_Kosovë,0905,0905/02,1,0,1,0,0,0,0,241,0,0,0,0,0,149,0,0,0,0,7,0,51,0,0,0,0,0,6,0
Rregullt,Fushë_Kosovë,0905,0905/03,0,0,0,0,0,0,1,250,0,0,0,0,0,129,0,0,0,0,5,0,69,0,0,0,0,0,1,0
Rregullt,Fushë_Kosovë,0906,0906/01,0,0,0,0,0,0,0,204,0,0,0,0,0,210,2,0,0,0,5,0,53,0,0,0,0,0,9,0
Rregullt,Fushë_Kosovë,0906,0906/02,1,1,0,0,0,0,0,206,0,0,0,0,0,133,0,0,0,1,4,0,69,0,0,0,1,0,6,0
Rregullt,Fushë_Kosovë,0907,0907/01,0,170,0,0,1,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,13,8,0,0,1,0,0
Rregullt,Fushë_Kosovë,0908,0908/01,3,0,0,0,0,0,1,185,0,0,0,0,0,163,0,0,0,0,9,0,98,0,0,0,0,0,8,0
Rregullt,Fushë_Kosovë,0909,0909/01,23,3,1,0,61,0,0,109,0,0,0,1,32,58,14,0,0,0,7,1,58,2,1,0,0,2,7,0
Rregullt,Fushë_Kosovë,0909,0909/02,6,18,0,2,46,0,0,110,0,0,0,1,41,48,11,0,0,0,7,0,78,1,0,0,1,10,10,0
Rregullt,Fushë_Kosovë,0909,0909/03,4,38,0,2,79,0,0,107,0,0,0,0,18,57,5,0,0,0,4,2,65,2,1,0,0,0,16,0
Rregullt,Fushë_Kosovë,0909,0909/04,23,39,0,1,17,0,0,124,0,0,0,1,19,23,5,1,0,0,12,0,86,1,4,0,0,0,14,0
Rregullt,Fushë_Kosovë,0909,0909/05,4,19,0,0,52,1,0,129,0,0,0,0,16,57,12,0,0,0,7,0,75,2,0,0,0,1,10,0
Rregullt,Fushë_Kosovë,0910,0910/01,0,0,0,0,0,0,1,200,0,0,0,0,0,153,0,0,0,0,15,0,56,0,0,0,0,0,7,0
Rregullt,Fushë_Kosovë,0910,0910/02,1,0,0,0,0,0,0,203,0,0,0,0,0,89,0,0,0,0,5,0,90,0,0,0,0,0,25,0
Rregullt,Fushë_Kosovë,0911,0911/01,5,0,0,0,0,0,0,186,0,0,0,0,1,106,5,0,0,0,5,0,117,0,0,0,0,0,9,0
Rregullt,Fushë_Kosovë,0912,0912/01,0,0,1,0,0,0,0,226,0,0,0,0,0,86,0,0,0,0,7,0,92,0,0,0,0,0,10,0
Rregullt,Fushë_Kosovë,0912,0912/02,0,1,0,1,0,0,0,206,0,0,0,0,0,131,0,0,1,0,8,0,22,0,0,0,0,0,6,0
Rregullt,Fushë_Kosovë,0913,0913/01,3,0,1,0,0,0,1,190,0,0,0,0,0,163,0,0,0,0,25,0,35,1,0,0,0,0,3,0
Rregullt,Fushë_Kosovë,0914,0914/01,2,1,1,0,3,0,0,179,0,0,0,0,8,75,2,0,0,0,15,0,129,0,0,0,0,0,14,0
Rregullt,Fushë_Kosovë,0914,0914/02,1,0,0,0,1,0,1,233,0,0,1,0,1,61,0,0,0,0,24,0,107,0,0,1,0,0,27,1
Rregullt,Fushë_Kosovë,0914,0914/03,2,0,1,0,0,0,0,106,0,0,0,0,10,43,0,0,0,0,10,0,92,0,0,0,0,0,7,0
Rregullt,Fushë_Kosovë,0915,0915/01,0,0,0,0,0,0,0,228,0,0,1,0,1,56,0,0,0,0,6,0,83,0,0,0,0,0,13,0
Rregullt,Fushë_Kosovë,0916,0916/01,0,0,0,0,0,0,0,219,1,0,0,0,0,64,0,0,0,0,2,0,53,0,0,0,0,0,6,0
Rregullt,Fushë_Kosovë,0916,0916/02,0,0,1,0,0,0,0,133,0,0,0,0,0,48,0,0,0,0,8,0,18,0,0,0,0,0,2,3
Rregullt,Kamenicë,1001,1001/01,0,12,0,3,0,0,0,131,0,0,0,0,0,52,0,0,0,0,12,0,37,1,1,0,0,1,30,1
Rregullt,Kamenicë,1001,1001/02,0,4,0,0,0,1,0,165,0,0,0,0,0,41,0,0,0,1,10,0,72,1,0,0,1,0,25,1
Rregullt,Kamenicë,1001,1001/03,0,7,0,0,0,0,1,184,0,0,0,0,0,64,0,0,1,1,11,0,59,1,0,0,0,0,45,0
Rregullt,Kamenicë,1001,1001/04,0,1,0,0,0,0,0,228,0,0,0,0,0,46,0,0,0,0,7,0,61,0,0,2,0,0,36,0
Rregullt,Kamenicë,1001,1001/05,1,6,0,0,0,0,0,219,0,0,0,0,0,48,0,0,0,0,6,0,38,0,0,0,1,0,42,0
Rregullt,Kamenicë,1001,1001/06,0,5,0,0,0,0,0,183,0,0,0,0,0,53,0,0,0,1,11,0,56,0,1,0,0,0,27,0
Rregullt,Kamenicë,1001,1001/07,0,8,0,0,0,2,0,108,0,0,0,0,1,24,0,0,0,0,7,0,22,1,0,0,2,1,15,0
Rregullt,Kamenicë,1002,1002/01,0,5,0,0,0,1,1,183,0,0,0,0,0,62,0,0,0,1,8,0,37,0,0,0,0,0,52,0
Rregullt,Kamenicë,1002,1002/02,1,1,1,0,0,1,0,198,0,0,0,0,0,57,0,0,0,0,9,0,47,1,1,0,0,0,37,0
Rregullt,Kamenicë,1002,1002/03,1,17,1,1,0,1,1,191,0,0,0,0,0,54,0,0,0,0,12,0,52,1,0,0,2,1,37,0
Rregullt,Kamenicë,1002,1002/04,0,4,0,0,0,0,0,188,0,0,0,0,0,55,0,0,0,0,5,0,46,2,0,0,0,0,26,0
Rregullt,Kamenicë,1003,1003/01,0,161,1,0,0,8,0,12,0,2,2,0,0,1,0,0,0,0,0,0,3,21,11,0,0,0,2,0
Rregullt,Kamenicë,1004,1004/01,1,0,1,0,0,0,0,200,1,0,0,0,0,74,0,0,0,0,31,0,84,0,0,0,0,0,9,0
Rregullt,Kamenicë,1004,1004/02,0,0,0,0,0,0,0,187,0,0,0,0,0,85,0,0,0,0,27,0,53,0,0,0,0,0,18,0
Rregullt,Kamenicë,1005,1005/01,0,17,0,0,0,0,0,107,0,0,0,0,0,16,0,0,0,0,9,1,21,2,0,0,0,3,15,0
Rregullt,Kamenicë,1006,1006/01,0,0,0,0,0,0,0,97,0,0,0,0,0,18,0,0,0,0,2,0,31,0,0,0,0,0,21,0
Rregullt,Kamenicë,1007,1007/01,0,0,0,1,0,0,0,149,0,0,0,0,0,71,1,0,0,0,1,0,58,0,0,0,0,0,16,0
Rregullt,Kamenicë,1007,1007/02,2,0,2,0,0,0,0,204,0,0,0,0,0,45,0,0,0,0,1,0,54,0,0,0,0,0,8,0
Rregullt,Kamenicë,1008,1008/01,0,0,0,0,0,0,0,67,0,0,0,0,0,13,0,0,0,0,0,0,26,0,0,0,0,0,5,0
Rregullt,Kamenicë,1009,1009/01,0,0,0,0,0,0,0,49,0,0,0,0,1,11,0,0,0,0,2,0,4,0,0,0,0,0,15,0
Rregullt,Kamenicë,1010,1010/01,0,0,0,0,0,0,0,159,0,0,0,0,0,61,0,0,0,0,10,0,58,0,0,0,0,0,6,0
